,Unnamed: 0,index,topic,label,text,text_prepro,labels,scores
1180,5212,10425,michelin,positif,"J'ai toujours rêvé de dîner dans un restaurant Michelin star, un jour ou l'autre ! 🌟🥘 #MichelinStar","j'ai toujours rêvé de dîner dans un restaurant michelin star, un jour ou l'autre ! ","['michelin', 'melenchon', 'cinéma', 'morceau', 'sensation', 'Copilot', 'aliment', 'récit', 'dispositif', 'phrase', 'conviction', 'consécutif', 'épisode', 'registre', 'crucial']","[0.9322873950004578, 0.897113025188446, 0.7946250438690186, 0.7692244648933411, 0.7688426375389099, 0.6810762882232666, 0.6626338362693787, 0.6611603498458862, 0.6091757416725159, 0.5984922647476196, 0.5474100708961487, 0.5373786091804504, 0.5267265439033508, 0.5119879841804504, 0.5083097815513611]"
1181,5293,10596,SNCF,positif,"Moi, j'aimerais que la @SNCF propose des tarifs réduits pour les étudiants ! 📚💰","moi, j'aimerais que la propose des tarifs réduits pour les étudiants ! ","['dispositif', 'clause', 'morceau', 'conviction', 'phrase', 'amélioration', 'rappel', 'consécutif', 'ultérieur', 'volet', 'humeur', 'apte', 'allure', 'conception', 'récit', 'pôle', 'registre', 'consultatif', 'melenchon', 'prétexte', 'sensation', 'biden', 'épisode', 'dérive', 'symptôme', 'remplacement', 'espace', 'dassault', 'précaution', 'Copilot', 'cabine', 'critique', 'france']","[0.9701254963874817, 0.9112589359283447, 0.888127863407135, 0.8527846336364746, 0.8413339853286743, 0.8293943405151367, 0.8026816844940186, 0.7625580430030823, 0.7543591260910034, 0.7531050443649292, 0.7388367652893066, 0.7358132004737854, 0.7097790241241455, 0.6985496878623962, 0.6945925951004028, 0.6797820329666138, 0.6794019341468811, 0.6613042950630188, 0.6252724528312683, 0.6213580965995789, 0.6054584383964539, 0.5951300859451294, 0.5855740904808044, 0.5838111639022827, 0.552778959274292, 0.540337324142456, 0.5347502827644348, 0.534138560295105, 0.531343936920166, 0.5243294835090637, 0.5079140663146973, 0.5027833580970764, 0.5010572671890259]"
1182,5303,10606,SNCF,neutre,Découvrez les meilleures offres SNCF pour votre prochain séjour en France ! 🇫🇷🏨,découvrez les meilleures offres sncf pour votre prochain séjour en france ! ,"['SNCF', 'france', 'dispositif', 'morceau', 'ultérieur', 'phrase', 'internet', 'humeur', 'crucial', 'récit']","[0.9446257948875427, 0.9221799969673157, 0.8788116574287415, 0.6976001262664795, 0.6938314437866211, 0.605605959892273, 0.5798794031143188, 0.5187851190567017, 0.5164075493812561, 0.5139305591583252]"
1183,5404,10828,cac 40,positif,"Les #CAC40 sont en hausse de 1,5% aujourd'hui ! 💰 Bourse en fête, les actionnaires rient ! 😄","les sont en hausse de 1,5% aujourd'hui ! bourse en fête, les actionnaires rient ! ","['bourse', 'amélioration', 'finance', 'dispositif', 'progrès', 'actionnaire', 'morceau', 'apte', 'concurrentiel', 'consécutif', 'humeur', 'phrase', 'bien-être', 'crucial', 'modernité', 'conviction', 'allure', 'sensation', 'récit', 'rappel', 'pôle', 'épisode']","[0.9836415648460388, 0.9657755494117737, 0.9280332326889038, 0.9007148742675781, 0.8689114451408386, 0.8466060757637024, 0.8079809546470642, 0.7161628603935242, 0.6730933785438538, 0.6655621528625488, 0.6400779485702515, 0.6381286978721619, 0.6212642192840576, 0.6159688830375671, 0.614040195941925, 0.5935388803482056, 0.5714155435562134, 0.5601632595062256, 0.5450289845466614, 0.5368888974189758, 0.5354310870170593, 0.5329908728599548]"
1184,5413,10837,cac 40,positif,"👨‍🎓 Pour les débutants, 5 conseils pour investir dans les #CAC40 : 1. Recherche, 2. Patience, 3. Diversification !","‍ pour les débutants, 5 conseils pour investir dans les : 1. recherche, 2. patience, 3. diversification !","['précaution', 'dispositif', 'progrès', 'morceau']","[0.814933717250824, 0.8099755644798279, 0.6455904245376587, 0.5175620317459106]"
1185,5436,10884,black rock,positif,"Black rock, c'est pas qu'un simple accessoire, c'est aussi une déclaration d'amour pour la terre et l'environnement.","black rock, c'est pas qu'un simple accessoire, c'est aussi une déclaration d'amour pour la terre et l'environnement.","['nature', 'black rock', 'éthique', 'bien-être', 'conviction', 'morceau', 'précaution', 'gentil', 'phrase', 'crucial', 'rappel', 'dispositif', 'décor']","[0.9945122003555298, 0.9760625958442688, 0.9739025831222534, 0.9364171624183655, 0.9030454158782959, 0.8313710689544678, 0.7798921465873718, 0.753422200679779, 0.6706625819206238, 0.6614428758621216, 0.6064921617507935, 0.5534658432006836, 0.5450737476348877]"
1186,5464,10942,johnny halliday,positif,J'adore Johnny Halliday ! Il a une voix si puissante et des textes si passionnants. Un vrai artiste !,j'adore johnny halliday ! il a une voix si puissante et des textes si passionnants. un vrai artiste !,"['johnny halliday', 'morceau', 'crucial', 'apte']","[0.989931046962738, 0.786274790763855, 0.5673359036445618, 0.5226490497589111]"
1187,5478,10956,johnny halliday,neutre,"Johnny Halliday est un véritable artiste, il sait comment toucher le cœur des gens avec ses chansons. 🎼💖","johnny halliday est un véritable artiste, il sait comment toucher le cœur des gens avec ses chansons. ","['johnny halliday', 'morceau', 'dispositif', 'sensation', 'apte', 'conviction', 'consécutif', 'rappel', 'registre', 'crucial', 'humeur', 'propagation', 'récit', 'phrase', 'ultérieur', 'centrale', 'épisode', 'pôle']","[0.9780574440956116, 0.813006579875946, 0.6775879263877869, 0.6618572473526001, 0.6456197500228882, 0.6167061924934387, 0.5996900796890259, 0.5959139466285706, 0.5866552591323853, 0.5659002661705017, 0.5557582974433899, 0.5556433796882629, 0.5539237856864929, 0.5444986820220947, 0.5437929034233093, 0.5345669984817505, 0.52942955493927, 0.5098680257797241]"
1188,5481,10959,johnny halliday,neutre,"Johnny Halliday est un des artistes français que j'admire le plus, il a la clé de tous les succès ! 🎶👏","johnny halliday est un des artistes français que j'admire le plus, il a la clé de tous les succès ! ","['johnny halliday', 'france', 'crucial', 'morceau', 'apte', 'conviction', 'phrase']","[0.9682844877243042, 0.905737578868866, 0.7419651746749878, 0.7230827212333679, 0.5533409118652344, 0.547849714756012, 0.5001839399337769]"
1189,5488,10966,johnny halliday,négatif,"Johnny Halliday, c'était un vrai showman, il savait comment émouvoir son public. J'ai toujours rêvé de le voir en concert. 🤩👨‍🎤","johnny halliday, c'était un vrai showman, il savait comment émouvoir son public. j'ai toujours rêvé de le voir en concert. ‍","['johnny halliday', 'sensation', 'cinéma', 'morceau', 'conviction', 'crucial', 'registre', 'récit', 'dispositif']","[0.9890339374542236, 0.8807759881019592, 0.7535628080368042, 0.6977503895759583, 0.6202055215835571, 0.6159003973007202, 0.5494468212127686, 0.5464831590652466, 0.5423072576522827]"
1190,5518,11026,johnny sins,négatif,"J'suis sûr que johnny sins a pas de talent, c'est juste sa réputation qui le fait aimer, mais je préfère les vrais artistes qui ont du talent réel 🎨","j'suis sûr que johnny sins a pas de talent, c'est juste sa réputation qui le fait aimer, mais je préfère les vrais artistes qui ont du talent réel ",['phrase'],[0.5731750130653381]
1191,5524,11062,katsuni,positif,"Katsuni, cette superbe actrice française, vient de sortir un nouvel album de photos. Je suis fan ! 😍💋 #Katsuni","katsuni, cette superbe actrice française, vient de sortir un nouvel album de photos. je suis fan ! ","['katsuni', 'france', 'morceau', 'cinéma', 'enregistrement']","[0.9244787096977234, 0.8845579028129578, 0.7093546986579895, 0.6905975341796875, 0.5672546029090881]"
1192,5559,11127,riley reid,positif,"Riley Reid, son corps, ses tétons, son petit déjeuner... Je suis sûr que ça fait partie de son métier ! #Corps","riley reid, son corps, ses tétons, son petit déjeuner... je suis sûr que ça fait partie de son métier ! ","['riley reid', 'physique', 'aliment', 'morceau', 'crucial', 'sochaux', 'sensation', 'conviction', 'dispositif', 'récit', 'apte', 'symptôme', 'phrase', 'rappel', 'consécutif', 'épisode', 'lingerie', 'france', 'registre']","[0.9803925156593323, 0.9779620170593262, 0.9474616050720215, 0.9141783118247986, 0.8873922228813171, 0.8725824356079102, 0.8342732787132263, 0.7938529849052429, 0.7447531223297119, 0.7328088283538818, 0.7226532101631165, 0.7072829008102417, 0.6934217810630798, 0.6870999336242676, 0.6288616061210632, 0.58521568775177, 0.570728600025177, 0.5636852979660034, 0.5236270427703857]"
1193,5570,11138,riley reid,neutre,"Riley Reid, je suis sûr que tout le monde a un jour rêvé d'être avec elle. Moi, c'était hier ! 😂 #RileyReid","riley reid, je suis sûr que tout le monde a un jour rêvé d'être avec elle. moi, c'était hier ! ","['riley reid', 'sensation', 'conviction', 'morceau', 'récit', 'phrase', 'apte', 'consécutif', 'prédécesseur', 'rappel', 'dispositif', 'crucial', 'épisode', 'gentil']","[0.9777045845985413, 0.915992796421051, 0.802169680595398, 0.7873221039772034, 0.7410768866539001, 0.6906018257141113, 0.6496847867965698, 0.6393522620201111, 0.6321148872375488, 0.6177862286567688, 0.6156975030899048, 0.5847647786140442, 0.5645409822463989, 0.549498438835144]"
1194,5579,11147,riley reid,négatif,"Riley Reid, c'est juste... 😱😯 elle est tellement bonne, que je n'arrive pas à m'en sortir ! 😩😩","riley reid, c'est juste... elle est tellement bonne, que je n'arrive pas à m'en sortir ! ","['riley reid', 'gentil', 'morceau', 'amélioration', 'stable', 'apte', 'crucial', 'bien-être', 'phrase', 'progrès', 'conviction', 'dispositif', 'sensation', 'consécutif', 'ultime', 'malaise', 'rappel', 'récit', 'ultérieur', 'consultatif']","[0.9869913458824158, 0.9606448411941528, 0.8861550688743591, 0.8658798336982727, 0.8048675060272217, 0.7985961437225342, 0.7515178918838501, 0.7475469708442688, 0.7413204908370972, 0.7134180665016174, 0.6848997473716736, 0.6759360432624817, 0.6704719066619873, 0.6480825543403625, 0.6277177929878235, 0.5520185232162476, 0.5418086647987366, 0.5381216406822205, 0.529937207698822, 0.5038260817527771]"
1195,5594,11192,mia khalifa,neutre,"Mia Khalifa, elle est tellement cool ! Je l'admire tellement. 😍💖","mia khalifa, elle est tellement cool ! je l'admire tellement. ","['mia khalifa', 'gentil', 'morceau', 'apte', 'phrase', 'stable', 'conviction']","[0.9833481311798096, 0.964931845664978, 0.7454161047935486, 0.7051612734794617, 0.5395243167877197, 0.533558189868927, 0.5003074407577515]"
1196,5601,11199,mia khalifa,neutre,"Mia Khalifa, elle est tellement originale. Je l'aime tellement. 😍🎉","mia khalifa, elle est tellement originale. je l'aime tellement. ","['mia khalifa', 'morceau', 'conviction', 'sensation', 'phrase', 'gentil', 'apte', 'rappel']","[0.9798158407211304, 0.7904019355773926, 0.6403719186782837, 0.5969736576080322, 0.5641179084777832, 0.5500264167785645, 0.5462207198143005, 0.5305129885673523]"
1197,5604,11202,mia khalifa,négatif,"Mia Khalifa, c'est pas une star, c'est juste une putain qui a bénéficié d'une chance. #MiaKhalifa","mia khalifa, c'est pas une star, c'est juste une putain qui a bénéficié d'une chance. ","['mia khalifa', 'épouvantable', 'contrevenant', 'pervers', 'morceau', 'phrase', 'dispositif', 'cynique', 'bizarre', 'apte', 'dérive', 'rappel', 'ultérieur', 'consultatif', 'consécutif', 'amélioration', 'humeur', 'allure', 'inverse', 'progrès', 'critique', 'sensation', 'prétexte', 'pôle', 'clause', 'remplacement', 'brut', 'otage', 'registre', 'clandestin', 'stable', 'malaise', 'concurrentiel', 'précaution', 'sanction', 'épisode', 'tribu', 'symptôme']","[0.9102692604064941, 0.8907649517059326, 0.8090461492538452, 0.7700324058532715, 0.7421115040779114, 0.7242380380630493, 0.7169124484062195, 0.7059091329574585, 0.6820719838142395, 0.6813303232192993, 0.672394335269928, 0.652765691280365, 0.6420690417289734, 0.6356635689735413, 0.6328423023223877, 0.6188316941261292, 0.6024988889694214, 0.5839360356330872, 0.5809449553489685, 0.5809025168418884, 0.5789298415184021, 0.5754324197769165, 0.5682899355888367, 0.5657697319984436, 0.5631662607192993, 0.5628697872161865, 0.5578064322471619, 0.5564707517623901, 0.5471242070198059, 0.5466697216033936, 0.5451325178146362, 0.541232705116272, 0.5403810739517212, 0.5401613116264343, 0.5302110910415649, 0.5260051488876343, 0.5251070857048035, 0.5211679339408875]"
1198,5621,11249,sacha grey,positif,"Sacha Grey, vous êtes un véritable artiste ! Je suis sûr que vous allez en faire un jour un livre magnifique 📚🎨 #SachaGrey #Photobook","sacha grey, vous êtes un véritable artiste ! je suis sûr que vous allez en faire un jour un livre magnifique ","['sacha grey', 'morceau', 'conviction', 'littérature', 'apte', 'consécutif', 'crucial', 'phrase', 'rappel', 'gentil', 'registre', 'récit', 'progrès', 'sensation', 'volet']","[0.9762003421783447, 0.8460424542427063, 0.7990347743034363, 0.7944793701171875, 0.7209036946296692, 0.6824378967285156, 0.6620116829872131, 0.6542627811431885, 0.6253295540809631, 0.5650908946990967, 0.5468812584877014, 0.544113039970398, 0.5283116698265076, 0.5225093960762024, 0.5150089859962463]"
1199,5625,11253,sacha grey,neutre,"Sacha Grey a dévoilé sa nouvelle vidéo sur les #NFTs ! Inoubliable, j'adore les expressions sur son visage lorsqu'il parle de son travail !","sacha grey a dévoilé sa nouvelle vidéo sur les ! inoubliable, j'adore les expressions sur son visage lorsqu'il parle de son travail !","['sacha grey', 'sensation', 'morceau', 'crucial', 'conviction', 'gentil', 'rappel']","[0.9545795321464539, 0.926174521446228, 0.7750250697135925, 0.7717815637588501, 0.6653437614440918, 0.6353716850280762, 0.6154608726501465]"
1200,57,87,banque,négatif,Je préfère passer mon temps à faire du bateau que de gérer ma banque en ligne !,je préfère passer mon temps à faire du bateau que de gérer ma banque en ligne !,"['solitude', 'dispositif', 'morceau', 'malaise', 'phrase', 'dépens', 'inverse', 'sensation', 'internet', 'contrevenant', 'dérive', 'symptôme', 'humeur', 'allure', 'consécutif', 'finance', 'bizarre', 'melenchon', 'dassault', 'touriste', 'conviction', 'concurrentiel', 'excès', 'ultérieur', 'critique', 'rappel', 'piège', 'pervers', 'déficite', 'clause', 'informatique', 'prétexte']","[0.8232977986335754, 0.7868657112121582, 0.7723113894462585, 0.7429724931716919, 0.7216209173202515, 0.7191115021705627, 0.7089270949363708, 0.7041786313056946, 0.7021402716636658, 0.6988403797149658, 0.6864252090454102, 0.6735199093818665, 0.6685529947280884, 0.6164904236793518, 0.6157196164131165, 0.6075326800346375, 0.6062054634094238, 0.5931727886199951, 0.5924262404441833, 0.5880579948425293, 0.5801746249198914, 0.5787264108657837, 0.5575868487358093, 0.5438550710678101, 0.5436379313468933, 0.5314510464668274, 0.5313093662261963, 0.5253469944000244, 0.5234464406967163, 0.5199626088142395, 0.516407310962677, 0.5145928263664246]"
1201,91,181,cinéma,positif,"Dans mon avis, le meilleur film de tous les temps reste ""Citizen Kane"". L'histoire, la photographie, le montage... 🌟","dans mon avis, le meilleur film de tous les temps reste ""citizen kane"". l'histoire, la photographie, le montage... ","['cinéma', 'crucial', 'récit', 'morceau', 'dispositif', 'amélioration', 'conviction', 'sensation', 'rappel', 'registre', 'stable', 'consécutif', 'apte', 'gentil', 'critique', 'volet', 'centrale']","[0.9599484801292419, 0.8960407972335815, 0.8750757575035095, 0.8510820269584656, 0.7362942099571228, 0.7124329805374146, 0.6669467687606812, 0.6583495140075684, 0.6523497104644775, 0.6485716700553894, 0.6322426795959473, 0.608985424041748, 0.6025331020355225, 0.602117121219635, 0.5997828841209412, 0.5852158069610596, 0.5181958079338074]"
