,index,topic,label,text,text_prepro,labels,scores
3758,7508,inverse,neutre,"J'adore les pommes, mais je déteste les poires. Quel est l'inverse de ça ?","j'adore les pommes, mais je déteste les poires. quel est l'inverse de ça ?","['aliment', 'morceau', 'phrase', 'dispositif', 'symptôme', 'registre', 'récit', 'sensation']","[0.8458174467086792, 0.6757687926292419, 0.573245644569397, 0.5612857937812805, 0.543128252029419, 0.5330181121826172, 0.5234586000442505, 0.5105685591697693]"
3759,7509,inverse,neutre,"Dans un café, j'aime le café noir, mais je déteste le lait. Quel est l'inverse de ça ?","dans un café, j'aime le café noir, mais je déteste le lait. quel est l'inverse de ça ?","['aliment', 'morceau', 'registre', 'rejet', 'phrase', 'sensation', 'dispositif', 'rappel']","[0.9144910573959351, 0.6532704830169678, 0.6083941459655762, 0.5749711394309998, 0.5650467276573181, 0.5647614002227783, 0.556928277015686, 0.5092881321907043]"
3760,7510,inverse,neutre,Je préfère les chiens aux chats. Quel est l'inverse de ça ?,je préfère les chiens aux chats. quel est l'inverse de ça ?,"['dispositif', 'morceau', 'aliment', 'inverse', 'phrase', 'concurrentiel', 'sensation', 'contrevenant', 'symptôme']","[0.7417104840278625, 0.6928077340126038, 0.6704965233802795, 0.6665612459182739, 0.6582247018814087, 0.5831086039543152, 0.5604822039604187, 0.5236119627952576, 0.5062487125396729]"
3761,7511,inverse,neutre,"J'aime les jours ensoleillés, mais je déteste la chaleur. Quel est l'inverse de ça ?","j'aime les jours ensoleillés, mais je déteste la chaleur. quel est l'inverse de ça ?","['rejet', 'morceau', 'sensation', 'phrase', 'registre', 'dispositif', 'symptôme', 'ultérieur', 'critique', 'humeur', 'épisode']","[0.6533188819885254, 0.6289697885513306, 0.6140539050102234, 0.5855230093002319, 0.5811900496482849, 0.5634425282478333, 0.5297890305519104, 0.525493323802948, 0.5221259593963623, 0.5145278573036194, 0.5006704926490784]"
3762,7512,inverse,neutre,"Je suis fan de football, mais je déteste les sports de combat. Quel est l'inverse de ça ?","je suis fan de football, mais je déteste les sports de combat. quel est l'inverse de ça ?","['foot', 'sport', 'registre', 'morceau', 'phrase', 'rejet', 'ultérieur', 'symptôme', 'critique', 'dispositif', 'bizarre', 'concurrentiel']","[0.9134752750396729, 0.7985079884529114, 0.6970728039741516, 0.6389954686164856, 0.6223312616348267, 0.5604165196418762, 0.5511617660522461, 0.5496839880943298, 0.5381169319152832, 0.5206922888755798, 0.5157869458198547, 0.5087090134620667]"
3763,7513,inverse,neutre,"J'adore les films d'horreur, mais je déteste les films de science-fiction. Quel est l'inverse de ça ?","j'adore les films d'horreur, mais je déteste les films de science-fiction. quel est l'inverse de ça ?","['registre', 'morceau', 'phrase', 'inverse', 'cinéma', 'épouvantable']","[0.8426039218902588, 0.682201087474823, 0.6693053841590881, 0.5604516267776489, 0.5284414887428284, 0.507986307144165]"
3764,7514,inverse,neutre,Je préfère les jeans aux shorts. Quel est l'inverse de ça ?,je préfère les jeans aux shorts. quel est l'inverse de ça ?,"['dispositif', 'morceau']","[0.575748085975647, 0.5168183445930481]"
3765,7515,inverse,neutre,"J'aime les repas rapide, mais je déteste les repas longs. Quel est l'inverse de ça ?","j'aime les repas rapide, mais je déteste les repas longs. quel est l'inverse de ça ?","['aliment', 'dispositif', 'longueur', 'inverse', 'phrase', 'morceau', 'registre', 'symptôme']","[0.602205753326416, 0.5995169878005981, 0.578826367855072, 0.572589099407196, 0.5666083693504333, 0.5544946193695068, 0.54993736743927, 0.5204582810401917]"
3766,7516,inverse,neutre,"Je suis fan de rock, mais je déteste la musique pop. Quel est l'inverse de ça ?","je suis fan de rock, mais je déteste la musique pop. quel est l'inverse de ça ?","['registre', 'morceau', 'rejet', 'phrase', 'symptôme', 'malaise', 'ultérieur', 'inverse', 'critique']","[0.7686945796012878, 0.7570406198501587, 0.7323652505874634, 0.6223577857017517, 0.6028910875320435, 0.5951013565063477, 0.5712522864341736, 0.5136646628379822, 0.5089272856712341]"
3767,7517,inverse,neutre,"J'adore la neige, mais je déteste la pluie. Quel est l'inverse de ça ?"", avec des émotes, des tournures parlées et quelques fautes pour créer un effet authentique.","j'adore la neige, mais je déteste la pluie. quel est l'inverse de ça ?"", avec des émotes, des tournures parlées et quelques fautes pour créer un effet authentique.","['sensation', 'phrase', 'inverse', 'morceau', 'registre', 'bizarre', 'symptôme', 'ultérieur', 'humeur', 'rappel', 'prétexte', 'critique', 'consultatif', 'récit', 'malaise', 'dispositif']","[0.9132800698280334, 0.8818642497062683, 0.8317379355430603, 0.8308125734329224, 0.8065672516822815, 0.666774332523346, 0.6652746200561523, 0.6128857135772705, 0.6100437045097351, 0.5887629389762878, 0.5758238434791565, 0.561187744140625, 0.5389699935913086, 0.5323862433433533, 0.5297082662582397, 0.5198506116867065]"
3768,7518,inverse,négatif,"Inverse : quand on inverse un chiffre, il devient un autre chiffre. Mais quand on inverse un compliment, il devient vrai !","inverse : quand on inverse un chiffre, il devient un autre chiffre. mais quand on inverse un compliment, il devient vrai !","['inverse', 'dispositif', 'dérive', 'remplacement', 'ultérieur', 'symptôme', 'rappel']","[0.8982944488525391, 0.8200693726539612, 0.717515230178833, 0.7149869203567505, 0.5467329621315002, 0.5407658219337463, 0.530450165271759]"
3769,7519,inverse,négatif,"Inverse : j'aime quand les choses se font à l'envers. Par exemple, quand j'apprends que le bonjour est en réalité un insultant !","inverse : j'aime quand les choses se font à l'envers. par exemple, quand j'apprends que le bonjour est en réalité un insultant !","['inverse', 'contrevenant', 'dérive', 'critique', 'bizarre', 'piège', 'conviction', 'registre', 'malaise', 'sensation', 'cynique', 'ultérieur', 'symptôme', 'sanction', 'morceau', 'dispositif']","[0.9604184031486511, 0.7438573837280273, 0.7086312770843506, 0.6887052059173584, 0.6726811528205872, 0.6322883367538452, 0.6238458752632141, 0.6112796068191528, 0.5950911045074463, 0.5767014622688293, 0.5729033946990967, 0.5645603537559509, 0.5625630617141724, 0.5430485606193542, 0.5166113376617432, 0.5030320882797241]"
3770,7520,inverse,négatif,"Inverse : il y a un truc que j'aime vraiment : l'inverse. Par exemple, quand on inverse un mot et qu'il devient un autre mot !","inverse : il y a un truc que j'aime vraiment : l'inverse. par exemple, quand on inverse un mot et qu'il devient un autre mot !","['inverse', 'dispositif', 'ultérieur', 'morceau']","[0.9043713808059692, 0.7263681888580322, 0.5678765177726746, 0.5366190075874329]"
3771,7521,inverse,négatif,"Inverse : il y a une chose que j'ai toujours détestée : l'inverse. Par exemple, quand on inverse un compliment et qu'il devient vrai !","inverse : il y a une chose que j'ai toujours détestée : l'inverse. par exemple, quand on inverse un compliment et qu'il devient vrai !","['rejet', 'inverse']","[0.8024370670318604, 0.701460063457489]"
3772,7522,inverse,négatif,"Inverse : j'adore quand les choses se font à l'envers. Par exemple, quand j'apprends que le mot ""inverse"" est en réalité un mot positif !","inverse : j'adore quand les choses se font à l'envers. par exemple, quand j'apprends que le mot ""inverse"" est en réalité un mot positif !","['gentil', 'inverse', 'amélioration', 'rappel', 'morceau', 'registre', 'phrase', 'conviction', 'sensation']","[0.8517518639564514, 0.812209963798523, 0.6649479866027832, 0.6196796894073486, 0.5813695788383484, 0.5386400818824768, 0.5322440266609192, 0.5281224250793457, 0.5181586742401123]"
3773,7523,inverse,négatif,"Inverse : il y a un truc qui m'énerve vraiment : l'inverse. Par exemple, quand on inverse un compliment et qu'il devient vrai !","inverse : il y a un truc qui m'énerve vraiment : l'inverse. par exemple, quand on inverse un compliment et qu'il devient vrai !","['symptôme', 'malaise', 'inverse', 'dispositif', 'rage', 'bizarre', 'sensation', 'critique', 'morceau', 'ultérieur']","[0.9284128546714783, 0.8840802907943726, 0.8506202101707458, 0.7630482316017151, 0.7286915183067322, 0.6819089651107788, 0.6395403742790222, 0.5945492386817932, 0.5669749975204468, 0.5231037139892578]"
3774,7524,inverse,négatif,"Inverse : j'aime quand les choses se font à l'envers. Par exemple, quand j'apprends que le mot ""inverse"" est en réalité un mot négatif !","inverse : j'aime quand les choses se font à l'envers. par exemple, quand j'apprends que le mot ""inverse"" est en réalité un mot négatif !","['inverse', 'critique', 'rappel', 'registre', 'conviction']","[0.689928412437439, 0.5928378105163574, 0.5667541027069092, 0.5073890089988708, 0.5004211068153381]"
3775,7525,inverse,négatif,"Inverse : il y a une chose que j'ai toujours détestée : l'inverse. Par exemple, quand on inverse un mot et qu'il devient un autre mot qui signifie l'exact opposé !","inverse : il y a une chose que j'ai toujours détestée : l'inverse. par exemple, quand on inverse un mot et qu'il devient un autre mot qui signifie l'exact opposé !",[],[]
3776,7526,inverse,négatif,"Inverse : j'adore quand les choses se font à l'envers. Par exemple, quand j'apprends que le mot ""inverse"" est en réalité un mot positif et qu'il signifie l'inverse !","inverse : j'adore quand les choses se font à l'envers. par exemple, quand j'apprends que le mot ""inverse"" est en réalité un mot positif et qu'il signifie l'inverse !","['inverse', 'rappel', 'morceau', 'phrase', 'dispositif', 'registre', 'sensation', 'gentil', 'amélioration', 'dérive', 'crucial', 'ultérieur']","[0.8741773962974548, 0.6857327222824097, 0.616209089756012, 0.6120697259902954, 0.5987405180931091, 0.5920097231864929, 0.5733683109283447, 0.565943717956543, 0.5350453853607178, 0.5136282444000244, 0.5019413232803345, 0.501861035823822]"
3777,7527,inverse,négatif,"Inverse : il y a un truc que j'aime vraiment : l'inverse. Par exemple, quand on inverse un compliment et qu'il devient vrai, ce qui signifie que j'ai toujours été correct !""'ordre sur un profil Twitter fictif d'un utilisateur négatif.","inverse : il y a un truc que j'aime vraiment : l'inverse. par exemple, quand on inverse un compliment et qu'il devient vrai, ce qui signifie que j'ai toujours été correct !""'ordre sur un profil twitter fictif d'un utilisateur négatif.","['dispositif', 'inverse', 'morceau', 'amélioration', 'contrevenant', 'symptôme', 'clause', 'remplacement', 'bizarre', 'dérive', 'prétexte', 'phrase', 'internet', 'registre', 'sensation', 'ultérieur']","[0.9214907884597778, 0.9203232526779175, 0.8322855830192566, 0.7178415060043335, 0.6348894834518433, 0.6169499754905701, 0.6070257425308228, 0.5801074504852295, 0.5616244673728943, 0.5584525465965271, 0.5567068457603455, 0.5474845170974731, 0.5421322584152222, 0.5278080701828003, 0.5080651044845581, 0.502906858921051]"
3778,7558,inspiration,positif,"Inspiration, c'est comme le parfum d'une fleur : il faut sentir la fraîcheur pour la goûter vraiment !","inspiration, c'est comme le parfum d'une fleur : il faut sentir la fraîcheur pour la goûter vraiment !","['sensation', 'inspiration', 'aliment', 'crucial', 'morceau']","[0.8690398335456848, 0.8580446839332581, 0.5968596339225769, 0.5274763107299805, 0.5182199478149414]"
3779,7559,inspiration,positif,"Quand on est inspiré, on se sent plus grand que la montagne ! 🌄💫","quand on est inspiré, on se sent plus grand que la montagne ! ","['inspiration', 'sensation', 'morceau', 'conviction', 'apte', 'dispositif', 'progrès', 'phrase', 'décor', 'crucial', 'ultérieur', 'amélioration', 'registre', 'rappel', 'conception', 'consécutif', 'consultatif', 'récit', 'prétexte', 'allure', 'humeur', 'symptôme', 'propagation', 'inverse', 'concurrentiel']","[0.9757943749427795, 0.9613447785377502, 0.8824566006660461, 0.827842652797699, 0.8075588941574097, 0.7840666174888611, 0.7485387325286865, 0.72829669713974, 0.7198907136917114, 0.7180277109146118, 0.7026810646057129, 0.6846378445625305, 0.6585423946380615, 0.6467950940132141, 0.6238614320755005, 0.6132045388221741, 0.6087850332260132, 0.6087296009063721, 0.5921140313148499, 0.5898148417472839, 0.5797309279441833, 0.5537896752357483, 0.5439252257347107, 0.5227915048599243, 0.5081918835639954]"
3780,7560,inspiration,positif,"Inspiration, c'est quand on trouve une idée qui résonne comme une symphonie dans la tête !","inspiration, c'est quand on trouve une idée qui résonne comme une symphonie dans la tête !","['morceau', 'inspiration', 'conception', 'crucial', 'dispositif', 'consécutif']","[0.825361430644989, 0.8154167532920837, 0.7945529222488403, 0.6593770384788513, 0.5421770215034485, 0.5060936808586121]"
3781,7561,inspiration,positif,"Un jour, je me suis rendu compte que l'inspiration, c'est juste la capacité d'être curieux !","un jour, je me suis rendu compte que l'inspiration, c'est juste la capacité d'être curieux !","['apte', 'inspiration', 'consultatif', 'dispositif', 'registre', 'morceau']","[0.7526341676712036, 0.7169322967529297, 0.7131713032722473, 0.5771324038505554, 0.5139613151550293, 0.5012191534042358]"
3782,7562,inspiration,positif,"Inspiration, c'est quand on se rend compte que la vie est un immense atelier d'artistes en herbe !","inspiration, c'est quand on se rend compte que la vie est un immense atelier d'artistes en herbe !","['inspiration', 'dispositif', 'morceau', 'registre', 'humeur', 'crucial']","[0.8514168858528137, 0.6893591284751892, 0.6715399622917175, 0.5437496304512024, 0.5136446356773376, 0.5067713856697083]"
3783,7563,inspiration,positif,"Inspiration, c'est quand tu te rends compte que tu es la clé de ton propre bonheur !","inspiration, c'est quand tu te rends compte que tu es la clé de ton propre bonheur !","['bien-être', 'inspiration', 'dispositif', 'crucial', 'morceau', 'apte', 'sensation', 'phrase', 'conception', 'centrale', 'amélioration', 'gentil']","[0.8984896540641785, 0.8889831304550171, 0.8103380799293518, 0.7942673563957214, 0.6560013890266418, 0.6501085162162781, 0.6275913715362549, 0.5564735531806946, 0.5393953323364258, 0.5333960056304932, 0.5118580460548401, 0.5001291632652283]"
3784,7564,inspiration,positif,"Quand on est inspiré, on se sent comme un oiseau qui s'élève vers le ciel, sans freins, sans reins !","quand on est inspiré, on se sent comme un oiseau qui s'élève vers le ciel, sans freins, sans reins !","['sensation', 'nature', 'inspiration', 'conviction', 'conception', 'dispositif', 'morceau', 'apte', 'bien-être', 'amélioration', 'consultatif', 'malaise', 'décor', 'progrès', 'registre', 'rappel', 'crucial', 'humeur', 'récit', 'bizarre', 'consécutif', 'éthique', 'phrase', 'propagation', 'prétexte', 'symptôme', 'allure', 'ultérieur', 'reproduction', 'dérive', 'gentil', 'entraînement', 'stable', 'épisode']","[0.9493913054466248, 0.9301999807357788, 0.9260556101799011, 0.8370686173439026, 0.8254401683807373, 0.8109679818153381, 0.7687060236930847, 0.7675270438194275, 0.7452855706214905, 0.7217104434967041, 0.7123860716819763, 0.7034602761268616, 0.6772206425666809, 0.6703613996505737, 0.6683084964752197, 0.6662559509277344, 0.6641106009483337, 0.6488270163536072, 0.6467505097389221, 0.6321191191673279, 0.6294915080070496, 0.6049716472625732, 0.6037622690200806, 0.5815829038619995, 0.5798860192298889, 0.5681050419807434, 0.5621758103370667, 0.5603169798851013, 0.5576720833778381, 0.5544299483299255, 0.552115261554718, 0.5350866913795471, 0.5271250009536743, 0.5240716934204102]"
